mi ken ala sewi e luka mi .	■▁I ■▁ca ■▁n't ■▁li ■ft ■▁my ■▁right ■▁arm ■▁.
mije li wile tawa tan ma tomo .	■▁He ■▁had ■▁to ■▁leave ■▁the ■▁v ■ill ■age ■▁.
mi ken ala sona e nasin ona .	■▁I ■▁can ■▁not ■▁follow ■▁his ■▁lo ■g ■ic ■▁.
tenpo mute mute mute la jan li ken ala sike e suno .	■▁No ■▁man ■▁can ■▁live ■▁to ■▁be ■▁two ■▁hund ■red ■▁years ■▁old ■▁.
mi mute li pali e ilo tawa ni : mi mute li alasa e soweli .	■▁We ■▁set ■▁a ■▁tra ■p ■▁to ■▁catch ■▁a ■▁f ■o ■x ■▁.
tenpo li tawa .	■▁T ■ime ■▁cre ■pt ■▁on ■▁.
telo suli li kama wawa . mi mute li wile pini e ni : mi mute li alasa e kala .	■▁The ■▁se ■a ■▁got ■▁r ■ough ■▁, ■▁so ■▁that ■▁we ■▁had ■▁to ■▁give ■▁up ■▁f ■is ■hing ■▁.
mi anpa e lipu toki .	■▁I ■▁th ■re ■w ■▁down ■▁the ■▁new ■sp ■aper ■▁.
tenpo suno mute la suno li lon .	■▁We ■▁'ve ■▁had ■▁a ■▁long ■▁sp ■ell ■▁of ■▁fine ■▁weather ■▁.
mi mute li wile weka e nasin ike .	■▁We ■▁must ■▁do ■▁away ■▁with ■▁such ■▁bad ■▁c ■ust ■om ■s ■▁.
mi mute li tawa kepeken mani lili .	■▁We ■▁are ■▁travel ■ing ■▁on ■▁a ■▁t ■ight ■▁b ■ud ■get ■▁.
mi kute ala e kalama lon tomo .	■▁Not ■▁a ■▁sound ■▁was ■▁heard ■▁in ■▁the ■▁room ■▁.
mi moku e moku ko pi telo soweli mama .	■▁I ■▁ate ■▁the ■▁che ■ese ■▁.
sina sona ala sona e ni : kala li moku e akesi lili ?	■▁Did ■▁you ■▁know ■▁that ■▁car ■p ■▁eat ■▁t ■ad ■p ■ol ■es ■▁?
tenpo pini la mi mute li kama tawa tomo sewi ni .	■▁This ■▁is ■▁the ■▁tem ■ple ■▁which ■▁we ■▁used ■▁to ■▁visit ■▁.
mi mute li tawa lon nasin la mi awen ala lukin e ona .	■▁I ■▁lost ■▁s ■ight ■▁of ■▁him ■▁on ■▁the ■▁way ■▁.
tenpo ni la mije li kama jo e tomo tawa .	■▁At ■▁last ■▁, ■▁he ■▁got ■▁the ■▁car ■▁.
jan IN ##KO li olin e ona .	■▁I ■ng ■o ■▁loves ■▁her ■▁.
sina tawa seme ?	■▁Where ■▁are ■▁you ■▁going ■▁?
sina tawa la mi kama lukin e sina .	■▁So ■▁I ■▁'ll ■▁come ■▁see ■▁you ■▁off ■▁.
tenpo mun kama pi luka wan la mi pana e mani tomo .	■▁The ■▁r ■ent ■▁is ■▁paid ■▁for ■▁six ■▁months ■▁.
mi wile tawa ni .	■▁I ■▁must ■▁go ■▁there ■▁.
sina wile pana e mani tawa lipu toki ni .	■▁You ■▁better ■▁buy ■▁that ■▁book ■▁.
ali li ike tawa meli .	■▁She ■▁'s ■▁in ■▁a ■▁dep ■r ■ess ■ion ■▁.
ona li pana wawa e telo oko .	■▁He ■▁bur ■st ■▁into ■▁te ■ars ■▁.
ona li suli li suli .	■▁It ■▁gre ■w ■▁lar ■ger ■▁and ■▁lar ■ger ■▁.
jan pali pi nasin lawa li toki lawa sama soweli tomo .	■▁The ■▁pol ■ic ■em ■an ■▁b ■ark ■ed ■▁order ■s ■▁.
tomo tawa pi telo suli ni li tawa seme ?	■▁What ■▁'s ■▁the ■▁dest ■in ■ation ■▁of ■▁this ■▁ship ■▁?
mi toki lon toki IN ##TE ##LIN ##WA .	■▁I ■▁speak ■▁In ■ter ■ling ■u ■a ■▁.
sitelen insa laso pi kule ala li lape pi pilin utala .	■▁C ■ol ■or ■less ■▁gre ■en ■▁ide ■as ■▁sleep ■▁f ■ur ■ious ■ly ■▁.
o kipisi ala . mi pini ala li wile toki tawa sina .	■▁Do ■▁n't ■▁h ■ang ■▁up ■▁; ■▁I ■▁have ■▁n't ■▁finished ■▁talking ■▁to ■▁you ■▁.
jan seme li pali e ona ?	■▁Who ■▁did ■▁it ■▁?
mi pakala .	■▁I ■▁made ■▁a ■▁mistake ■▁.
mi wile e sona sina tawa ni : mi wile sitelen lon lipu ni . o pana e pona sina tawa mi .	■▁This ■▁for ■m ■▁looks ■▁kind ■▁of ■▁comp ■l ■ic ■ated ■▁. ■▁H ■el ■p ■▁me ■▁f ■ill ■▁it ■▁out ■▁.
o sitelen e nimi lon lipu ni . pona !	■▁F ■ill ■▁out ■▁this ■▁for ■m ■▁, ■▁please ■▁.
tomo ni li tomo sona pi mama mi .	■▁This ■▁study ■▁is ■▁my ■▁father ■▁'s ■▁study ■▁.
o kute e pilin sina , sina kama sona e ni : ni li lon .	■▁L ■isten ■▁to ■▁your ■▁heart ■▁, ■▁and ■▁you ■▁will ■▁know ■▁it ■▁'s ■▁true ■▁.
ona li toki mute .	■▁She ■▁talk ■s ■▁a ■▁lot ■▁.
mi wile tawa ma tomo .	■▁I ■▁want ■▁to ■▁go ■▁to ■▁the ■▁city ■▁.
jan JUN ##JU li tawa e luka ona tawa nasin pi nena suli .	■▁Jun ■ju ■▁po ■inted ■▁to ■ward ■s ■▁the ■▁mountain ■▁.
tenpo ni la sina lon ma pakala anu seme ?	■▁Are ■▁you ■▁in ■▁im ■med ■i ■ate ■▁danger ■▁?
tenpo kulupu musi li musi pi mute ala .	■▁The ■▁party ■▁was ■▁n't ■▁much ■▁fun ■▁.
ma NI ##JON li lon poka pi ma AN ##KU .	■▁Japan ■▁and ■▁S ■outh ■▁K ■ore ■a ■▁are ■▁neighb ■ors ■▁.
jan pi kama sona taso li ken kama insa .	■▁A ■d ■m ■iss ■ion ■▁to ■▁students ■▁only ■▁.
jan TO ##ME li pilin e ni : jan MA ##LI li pali pona e pali sin ona .	■▁Wen ■en ■▁belie ■ves ■▁that ■▁Mary ■▁will ■▁do ■▁well ■▁in ■▁her ■▁new ■▁job ■▁.
tenpo kama la mi kama sin tawa ma ni .	■▁I ■▁'ll ■▁be ■▁back ■▁.
mi mute li pali . mi mute li jo e mani lili .	■▁We ■▁'re ■▁working ■▁on ■▁a ■▁l ■im ■ited ■▁b ■ud ■get ■▁.
o toki e ni tawa mi : tomo moku seme li pona tawa sina ?	■▁Are ■▁there ■▁any ■▁t ■yp ■es ■▁of ■▁c ■u ■is ■ine ■▁or ■▁restaurant ■s ■▁that ■▁you ■▁could ■▁rec ■omm ■end ■▁?
sina pona .	■▁You ■▁are ■▁good ■▁.
sina pona .	■▁You ■▁fix ■▁it ■▁.
mi pona .	■▁I ■▁am ■▁good ■▁.
sina suli .	■▁You ■▁are ■▁big ■▁.
sina suli .	■▁You ■▁are ■▁important ■▁.
mi moku .	■▁I ■▁eat ■▁.
mi moku .	■▁I ■▁am ■▁food ■▁.
telo li pona .	■▁W ■ater ■▁is ■▁good ■▁.
suno li suli .	■▁The ■▁sun ■▁is ■▁big ■▁.
moku li pona .	■▁F ■ood ■▁is ■▁good ■▁.
moku li pona .	■▁E ■ating ■▁is ■▁good ■▁.
jan li pona .	■▁Pe ■ople ■▁are ■▁good ■▁.
telo li suli .	■▁The ■▁l ■ake ■▁is ■▁big ■▁.
telo li suli .	■▁W ■ater ■▁is ■▁important ■▁.
jan li moku .	■▁Some ■body ■▁is ■▁eating ■▁.
mi moku e kili .	■▁I ■▁eat ■▁fr ■u ■it ■▁.
ona li lukin e pipi .	■▁He ■▁'s ■▁watching ■▁the ■▁b ■ug ■▁.
ona li pona e ilo .	■▁She ■▁'s ■▁fix ■ing ■▁the ■▁mach ■ine ■▁.
mi pona e ijo .	■▁I ■▁'m ■▁fix ■ing ■▁something ■▁.
mi wile lukin e ma .	■▁I ■▁want ■▁to ■▁see ■▁the ■▁country ■side ■▁.
mi wile pakala e sina .	■▁I ■▁must ■▁dest ■ro ■y ■▁you ■▁.
pipi li lukin li unpa .	■▁The ■▁b ■ug ■▁looks ■▁and ■▁has ■▁se ■x ■▁.
mi moku li pakala .	■▁I ■▁eat ■▁and ■▁dest ■ro ■y ■▁.
mi moku e kili e telo .	■▁I ■▁eat ■▁and ■▁drink ■▁fr ■u ■it ■▁and ■▁water ■▁.
mi wile lukin e ma e suno .	■▁I ■▁want ■▁to ■▁see ■▁the ■▁land ■▁and ■▁the ■▁sun ■▁.
mi jo e ilo .	■▁I ■▁have ■▁a ■▁to ■ol ■▁.
ijo li lukin e mi .	■▁S ■omet ■hing ■▁is ■▁watching ■▁me ■▁.
ona li wile pakala e pipi .	■▁He ■▁wants ■▁to ■▁squ ■ish ■▁the ■▁b ■ug ■▁.
kili li moku li pona .	■▁Fr ■u ■it ■▁is ■▁a ■▁food ■▁and ■▁is ■▁good ■▁.
pipi li wile moku e telo .	■▁The ■▁b ■ug ■▁is ■▁th ■irst ■y ■▁.
mi lukin e ni .	■▁I ■▁am ■▁looking ■▁at ■▁that ■▁.
mi wile unpa e ona .	■▁I ■▁want ■▁to ■▁have ■▁se ■x ■▁with ■▁him ■▁.
mi wile unpa e ona .	■▁I ■▁want ■▁to ■▁have ■▁se ■x ■▁with ■▁her ■▁.
jan li wile jo e ma .	■▁Pe ■ople ■▁want ■▁to ■▁own ■▁land ■▁.
mi jan li suli .	■▁I ■▁am ■▁some ■body ■▁and ■▁important ■▁.
mi lawa pona e jan .	■▁I ■▁le ■ad ■▁people ■▁well ■▁.
mi utala ike .	■▁I ■▁fight ■▁bad ■ly ■▁.
sina lukin sewi e suno .	■▁You ■▁look ■▁up ■▁at ■▁the ■▁sun ■▁.
ona li wile mute e ni .	■▁He ■▁wants ■▁that ■▁a ■▁lot ■▁.
mi mute li lukin lili e ona .	■▁We ■▁bar ■ely ■▁saw ■▁it ■▁.
mi jo e kili .	■▁I ■▁have ■▁a ■▁fr ■u ■it ■▁.
ona li pona li lili .	■▁It ■▁is ■▁good ■▁and ■▁is ■▁small ■▁.
mi moku lili e kili lili .	■▁I ■▁n ■ib ■ble ■▁the ■▁small ■▁fr ■u ■it ■▁.
jan lawa li moku e telo jaki .	■▁The ■▁lea ■der ■▁dr ■ank ■▁dir ■ty ■▁water ■▁.
mi wile e ilo moku .	■▁I ■▁need ■▁a ■▁ ■uten ■s ■il ■▁.
jan ike li utala e ona mute .	■▁An ■▁en ■em ■y ■▁is ■▁att ■ack ■ing ■▁them ■▁.
jan ike ni li jo e len nasa .	■▁That ■▁bad ■▁person ■▁has ■▁strange ■▁clothes ■▁.
mi mute li moku e telo nasa mute .	■▁We ■▁dr ■ank ■▁a ■▁lot ■▁of ■▁al ■c ■o ■hol ■▁.
mi mute li moku e telo nasa mute .	■▁We ■▁dr ■ank ■▁a ■▁lot ■▁.
jan lili li lukin e jan suli .	■▁Ch ■ild ■ren ■▁watch ■▁ad ■ult ■s ■▁.
jan lili li lukin e jan suli .	■▁L ■ittle ■▁people ■▁watch ■▁big ■▁people ■▁.
mi lukin sewi e tomo suli .	■▁I ■▁am ■▁looking ■▁up ■▁at ■▁the ■▁big ■▁building ■▁.
seli suno li seli e tomo mi .	■▁The ■▁sun ■▁'s ■▁warm ■th ■▁he ■ats ■▁my ■▁home ■▁.
jan lili li wile e telo kili .	■▁Ch ■ild ■ren ■▁want ■▁fr ■u ■it ■▁j ■u ■ice ■▁.
ona mute li nasa e jan suli .	■▁They ■▁dro ■ve ■▁the ■▁ad ■ult ■s ■▁cra ■zy ■▁.
mi lon tomo .	■▁I ■▁'m ■▁in ■▁the ■▁house ■▁.
mi moku lon tomo .	■▁I ■▁eat ■▁in ■▁the ■▁house ■▁.
suno li lon sewi .	■▁The ■▁sun ■▁is ■▁in ■▁the ■▁sky ■▁.
mi telo e mi lon tomo telo .	■▁I ■▁bat ■he ■▁myself ■▁in ■▁the ■▁rest ■ro ■om ■▁.
kili li lon poki .	■▁The ■▁fr ■u ■it ■▁is ■▁in ■▁the ■▁b ■ask ■et ■▁.
mi wile lon tomo .	■▁I ■▁want ■▁to ■▁be ■▁at ■▁home ■▁.
mi wile lon tomo .	■▁I ■▁want ■▁to ■▁do ■▁something ■▁in ■▁a ■▁house ■▁.
mi wile e ni : mi lon tomo .	■▁I ■▁want ■▁to ■▁be ■▁at ■▁home ■▁.
sina toki e ni tawa mi : sina moku .	■▁You ■▁told ■▁me ■▁that ■▁you ■▁are ■▁eating ■▁.
mi pini e lape sina .	■▁I ■▁end ■ed ■▁your ■▁sleep ■▁.
mi pini e lape sina .	■▁I ■▁wo ■ke ■▁you ■▁up ■▁.
mi lon e sina .	■▁I ■▁made ■▁you ■▁aw ■are ■▁of ■▁real ■ity ■▁.
mi lon e sina .	■▁I ■▁for ■ced ■▁you ■▁to ■▁be ■▁to ■▁present ■▁and ■▁al ■ert ■▁.
mi kepeken e ilo .	■▁I ■▁'m ■▁us ■ing ■▁to ■ol ■s ■▁.
sina wile kepeken e ilo .	■▁You ■▁have ■▁to ■▁use ■▁to ■ol ■s ■▁.
mi kepeken e poki ni .	■▁I ■▁'m ■▁us ■ing ■▁that ■▁cup ■▁.
mi moku kepeken ilo moku .	■▁I ■▁eat ■▁us ■ing ■▁a ■▁ ■uten ■s ■il ■▁.
mi lukin kepeken ilo suno .	■▁I ■▁look ■▁us ■ing ■▁a ■▁fl ■as ■hl ■ight ■▁.
mi tawa tomo mi .	■▁I ■▁'m ■▁going ■▁home ■▁.
mi tawa tomo mi .	■▁I ■▁'m ■▁going ■▁to ■▁my ■▁house ■▁.
ona mute li tawa utala .	■▁They ■▁'re ■▁going ■▁to ■▁the ■▁war ■▁.
sina wile tawa telo suli .	■▁You ■▁want ■▁to ■▁go ■▁to ■▁the ■▁o ■ce ■an ■▁.
ona li tawa sewi kiwen .	■▁She ■▁'s ■▁going ■▁up ■▁the ■▁ro ■ck ■▁.
ona li tawa sewi kiwen .	■▁She ■▁'s ■▁going ■▁to ■▁the ■▁top ■▁of ■▁the ■▁ro ■ck ■▁.
mi toki tawa sina .	■▁I ■▁talk ■▁to ■▁you ■▁.
ona li lawa e jan tawa ma pona .	■▁He ■▁l ■ed ■▁people ■▁to ■▁the ■▁good ■▁land ■▁.
ona li kama tawa ma mi .	■▁He ■▁'s ■▁coming ■▁to ■▁my ■▁country ■▁.
ni li pona tawa mi .	■▁That ■▁is ■▁good ■▁to ■▁me ■▁.
ni li pona tawa mi .	■▁I ■▁like ■▁that ■▁.
ni li ike tawa mi .	■▁That ■▁is ■▁bad ■▁to ■▁me ■▁.
ni li ike tawa mi .	■▁I ■▁do ■▁n't ■▁like ■▁that ■▁.
kili li pona tawa mi .	■▁I ■▁like ■▁fr ■u ■it ■▁.
toki li pona tawa mi .	■▁I ■▁like ■▁languages ■▁.
toki li pona tawa mi .	■▁I ■▁like ■▁talking ■▁.
tomo li ike tawa mi .	■▁I ■▁do ■▁n't ■▁like ■▁build ■ings ■▁.
telo suli li ike tawa mi .	■▁I ■▁do ■▁n't ■▁like ■▁the ■▁o ■ce ■an ■▁.
mi lukin e ma . ni li pona tawa mi .	■▁I ■▁like ■▁watching ■▁the ■▁country ■side ■▁.
ma li pona lukin .	■▁The ■▁country ■side ■▁is ■▁beautiful ■▁.
mi pona e tomo tawa jan pakala .	■▁I ■▁fix ■ed ■▁the ■▁house ■▁for ■▁the ■▁dis ■ab ■led ■▁man ■▁.
mi tawa e kiwen .	■▁I ■▁'m ■▁mo ■ving ■▁the ■▁ro ■ck ■▁.
ona li tawa e len mi .	■▁She ■▁mo ■ved ■▁my ■▁clothes ■▁.
ona li kama tawa tomo mi .	■▁He ■▁came ■▁to ■▁my ■▁house ■▁.
mi kama e pakala .	■▁I ■▁c ■aus ■ed ■▁an ■▁accident ■▁.
sina kama e ni : mi wile moku .	■▁You ■▁made ■▁me ■▁hungry ■▁.
mi kama jo e telo .	■▁I ■▁came ■▁to ■▁have ■▁the ■▁water ■▁.
mi kama jo e telo .	■▁I ■▁got ■▁the ■▁water ■▁.
mi pona e ilo suno kepeken ilo lili .	■▁I ■▁fix ■ed ■▁the ■▁fl ■as ■hl ■ight ■▁us ■ing ■▁a ■▁small ■▁to ■ol ■▁.
toki pona li pona tawa mi .	■▁I ■▁like ■▁Tok ■i ■▁Pon ■a ■▁.
mi mute li pana e moku tawa ona mute .	■▁We ■▁gave ■▁them ■▁food ■▁.
ni li tawa jan pona mi .	■▁This ■▁is ■▁for ■▁my ■▁friend ■▁.
ilo li lon poki .	■▁The ■▁to ■ol ■s ■▁are ■▁in ■▁the ■▁cont ■ain ■er ■▁.
poki ni li lon jaki .	■▁That ■▁bott ■le ■▁is ■▁in ■▁the ■▁dir ■t ■▁.
mi wile tawa tomo ona kepeken tomo tawa mi .	■▁I ■▁want ■▁to ■▁go ■▁to ■▁his ■▁house ■▁us ■ing ■▁my ■▁car ■▁.
ona mute li utala toki .	■▁They ■▁are ■▁ar ■g ■u ■ing ■▁.
sina wile kama tawa tomo toki .	■▁You ■▁should ■▁come ■▁to ■▁the ■▁ch ■at ■▁room ■▁.
jan li toki kepeken toki pona lon tomo toki .	■▁Pe ■ople ■▁talk ■▁in ■▁Tok ■i ■▁Pon ■a ■▁in ■▁the ■▁ch ■at ■▁room ■▁.
mi tawa tomo toki . ona li pona tawa mi .	■▁I ■▁like ■▁to ■▁go ■▁to ■▁the ■▁ch ■at ■▁room ■▁.
sina kama jo e jan pona lon ni .	■▁You ■▁will ■▁get ■▁friends ■▁there ■▁.
soweli li mu .	■▁A ■▁dog ■▁is ■▁b ■ark ■ing ■▁.
ona li lon sewi mi .	■▁He ■▁is ■▁ab ■o ■ve ■▁me ■▁.
pipi li lon anpa mi .	■▁The ■▁b ■ug ■▁is ■▁under ■ne ■ath ■▁me ■▁.
moku li lon insa mi .	■▁F ■ood ■▁is ■▁inside ■▁me ■▁.
len li lon monsi mi .	■▁C ■l ■oth ■es ■▁are ■▁behind ■▁me ■▁.
mi anpa e jan utala .	■▁I ■▁de ■fe ■ated ■▁the ■▁war ■ri ■or ■▁.
jan ni li sama mi .	■▁That ■▁person ■▁is ■▁like ■▁me ■▁.
ona li lukin sama pipi .	■▁He ■▁looks ■▁like ■▁a ■▁b ■ug ■▁.
sama li ike .	■▁E ■qu ■al ■ity ■▁is ■▁bad ■▁.
mi moku tan ni : mi wile moku .	■▁I ■▁eat ■▁because ■▁I ■▁'m ■▁hungry ■▁.
ona li lon poka mi .	■▁He ■▁is ■▁at ■▁my ■▁side ■▁. ■▁He ■▁is ■▁bes ■ide ■▁me ■▁.
mi moku poka jan pona mi .	■▁I ■▁ate ■▁bes ■ide ■▁my ■▁friend ■▁.
mi moku lon poka pi jan pona mi .	■▁I ■▁ate ■▁at ■▁the ■▁side ■▁of ■▁my ■▁friend ■▁.
mi utala e jan ike poka jan nasa .	■▁I ■▁f ■ought ■▁an ■▁en ■em ■y ■▁with ■▁a ■▁drunk ■▁gu ■y ■▁.
mi utala e jan ike lon poka pi jan nasa .	■▁I ■▁f ■ought ■▁an ■▁en ■em ■y ■▁at ■▁the ■▁side ■▁of ■▁a ■▁drunk ■▁gu ■y ■▁.
jan pona mi li lon poka mi .	■▁My ■▁friend ■▁is ■▁bes ■ide ■▁me ■▁.
suno li lon sewi mi .	■▁The ■▁sun ■▁is ■▁ab ■o ■ve ■▁me ■▁.
ma li lon anpa mi .	■▁The ■▁land ■▁is ■▁ben ■e ■ath ■▁me ■▁.
ijo ike li lon monsi mi .	■▁B ■ad ■▁things ■▁are ■▁behind ■▁me ■▁.
mi pona tan ni : mi lon .	■▁I ■▁'m ■▁o ■k ■ay ■▁because ■▁I ■▁'m ■▁al ■ive ■▁.
mi lukin e ma poka jan pona mi .	■▁I ■▁look ■▁at ■▁the ■▁land ■▁bes ■ide ■▁my ■▁friend ■▁.
jan li sama pipi tawa lukin .	■▁Pe ■ople ■▁look ■▁like ■▁ant ■s ■▁.
poka mi li pakala .	■▁My ■▁h ■ip ■▁hurt ■s ■▁.
mi kepeken poki . mi kepeken ilo moku .	■▁I ■▁'m ■▁us ■ing ■▁a ■▁b ■ow ■l ■▁and ■▁a ■▁sp ■oon ■▁.
jan li lon insa tomo .	■▁Some ■body ■▁'s ■▁inside ■▁the ■▁house ■▁.
